epoch,train_loss,dev_dice,dev_loss
1,-0.22874152863468045,0.2975932032481653,-0.2611624794950261
2,-0.417635188217368,0.4298502398296987,-0.40455356733740017
3,-0.4787773571853293,0.430759722883547,-0.41059163217113953
4,-0.516956888305489,0.4680945936101236,-0.451409893088891
5,-0.5373793008017353,0.43201610622552317,-0.4123218015309388
6,-0.5409340129248797,0.46759674965603837,-0.4399698371661584
7,-0.5803873434703797,0.46647912626493526,-0.4454160199651145
8,-0.5642387172335759,0.43940273409934577,-0.4213946523696516
9,-0.5923864260212984,0.4694823095913599,-0.4510722520192462
10,-0.5920160540402402,0.4693486658976423,-0.4499015532141836
11,-0.609198168797791,0.5019497019864402,-0.485880901373383
12,-0.6073913914575707,0.5064323902957487,-0.4897768479348516
13,-0.6283224282907323,0.490875414274023,-0.4735654350184794
14,-0.6369847057511564,0.4602576489401964,-0.4379165728196834
15,-0.6241281518419273,0.46779013458662605,-0.4520601191362188
16,-0.6430031212436966,0.5320354664640806,-0.51632703269556
17,-0.6546788663514425,0.5110968249187369,-0.4920113277132178
18,-0.6549460845055058,0.5494469201446561,-0.5344397738026485
19,-0.6687654707595241,0.5317930238724088,-0.5162340762867788
20,-0.6713044470116496,0.5325186914020257,-0.5153895887690092
21,-0.6646655010581016,0.5405517772702785,-0.525100883619584
22,-0.664384100001119,0.5349831335587479,-0.5213617334293593
23,-0.6832369588868227,0.5596722023567168,-0.5449423445136565
24,-0.685710718261404,0.5532494989964013,-0.5383795213545999
25,-0.6906036716587376,0.5199737319628656,-0.503212281686675
26,-0.6835338983341586,0.5549867905981386,-0.5408836889828134
27,-0.6860844106669072,0.5221369506312225,-0.5073414613740448
28,-0.7027381584640592,0.5477698797319593,-0.5336712336647443
29,-0.7043193347315769,0.49060502461323086,-0.47385679295688427
30,-0.6934171494198031,0.5292730868052773,-0.5145131784148669
31,-0.7057396231387741,0.5394784258356405,-0.5269887033656423
32,-0.7047655511089135,0.5456660126682019,-0.5304938506477388
33,-0.7090025642299094,0.5524200540717682,-0.53816350288526
