epoch,train_loss,dev_dice,dev_loss
1,0.9166935378734729,0.13259327475426835,0.9032879034678142
2,0.7361139972432912,0.2075401233908554,0.8221436733291263
3,0.6343494292429025,0.3502461430021955,0.6759760263420287
4,0.5892237331316197,0.38417903387211766,0.639275823462577
5,0.5449228129021341,0.4039769127481923,0.6223132276818866
6,0.541844883009041,0.35002924860427376,0.6859014306749617
7,0.507373093107014,0.40174589583357156,0.6199064450604576
8,0.4920896784150057,0.4307338716550582,0.5958244530927568
9,0.477004087728848,0.43310272729543975,0.5830775662547066
10,0.4560163030601877,0.497161342626512,0.523817849726904
11,0.4583143626364301,0.45355996050149433,0.5627488420832725
12,0.4311951743773848,0.45032547144451435,0.5647442247186388
13,0.4055301015950936,0.48257522178494344,0.5382063764191809
14,0.4053372989812915,0.5011743841207211,0.5153468993448076
15,0.3820641609377784,0.4608729120256607,0.555160281984579
16,0.3824023017592782,0.5049425553132707,0.50940955302545
17,0.37122193263839187,0.493374926004068,0.5216108924576215
18,0.359379122257054,0.5311815146630308,0.4841570238981928
19,0.3425023190418093,0.4841256428585021,0.5293210062952268
20,0.3429558401485141,0.507787077662499,0.5052779758260364
21,0.3521963165854093,0.506070538611854,0.5089947380480312
22,0.33548891429545924,0.5079143187690297,0.505644355004742
23,0.32353285349440947,0.5395824459118156,0.47325209237280347
24,0.3190723270785323,0.5251046431446831,0.4881504323510897
25,0.3377579450562632,0.5196170345065387,0.49431368211905163
26,0.31337033025473715,0.4933913214255442,0.5240962105847541
27,0.2940444662380847,0.5328525922574696,0.4793378050128619
28,0.30641960194535395,0.5152012987851028,0.49804964590640294
29,0.30298725783610514,0.49665533896822595,0.5177927284723236
30,0.29308710772570945,0.517929998721915,0.49549853269542965
31,0.28983657573946087,0.549045474202467,0.4636809901112602
32,0.2913335088720853,0.537105363958747,0.4758324913325764
33,0.26901949142559256,0.5112070872357564,0.5016411011417706
34,0.300049364486401,0.5301487526329934,0.4830904165903727
35,0.27659325517839095,0.48039990027078167,0.5336270481348038
36,0.2718287952539089,0.514926678719856,0.4980425512506848
37,0.2712685205433205,0.49600423282896816,0.5167319481571515
38,0.2687410047474346,0.5239405711554697,0.48922469154709863
39,0.2633309414704069,0.5336454567124219,0.4812691519657771
40,0.25859315903763547,0.5148566722087247,0.49877653327726185
41,0.2582453715657409,0.5178248127100619,0.49490371637401126
