epoch,train_loss,dev_dice,dev_loss
1,0.8746741431775655,0.20339417226971918,0.8310510504777264
2,0.6576905384231982,0.385438329413374,0.6518856743528585
3,0.5822453215878689,0.3962754406557184,0.6379243768514342
4,0.5274477450702892,0.42245014900455063,0.6029686204567077
5,0.4816607338223351,0.4284957423865755,0.5900505840968174
6,0.4609006063261053,0.4660408762738318,0.5543696414797928
7,0.450775841019299,0.45993105177330024,0.5579176044483094
8,0.4252179454524884,0.4661276933272029,0.555847884078694
9,0.4218372878881448,0.48967710594339076,0.5383359005876408
10,0.40643738724730993,0.507364021385566,0.515284735590789
11,0.3952618078276681,0.5097680579744679,0.5063796875298403
12,0.3874010798243577,0.4890737133389198,0.527327349373869
13,0.3785986814327075,0.5126003977904864,0.5082424936021209
14,0.36813813792556477,0.4871664693399413,0.529945488046309
15,0.35697854428211945,0.4818227009005618,0.5362433559575658
16,0.3504126209118054,0.49732121181827527,0.5167018838558987
17,0.3516614160766347,0.4753522667855763,0.5408376425409772
18,0.3493246523636665,0.4918834544536415,0.5353885555912734
19,0.3365253841614371,0.49486687340739227,0.5213480965726695
20,0.33200130866249306,0.5235265681965146,0.49334703281426884
21,0.3226417301154355,0.5302284563919616,0.48714854876706554
22,0.3168177506195729,0.5190561571583588,0.4956476910953309
23,0.32221363148870363,0.5375733500376051,0.47825490839921747
24,0.3102879872905058,0.5181257659281616,0.49952579166289346
25,0.31315428935335965,0.5132874713873278,0.5015359712634117
26,0.3070805810237425,0.5061712469118262,0.5095946815363162
27,0.29891364002211146,0.4943560467763367,0.5204256733132017
28,0.3001978325715476,0.5383329086108225,0.4751532220631648
29,0.28961583500374494,0.5408051751118561,0.47383574899404673
30,0.2850819014063316,0.496046649755298,0.5197529646621388
31,0.28800259355568525,0.5259681828996798,0.4878157658656691
32,0.2894589108818967,0.5288621032329057,0.484414960263641
33,0.282005553179832,0.5274345884562127,0.4872434429207425
34,0.2806729805827337,0.5268906018346349,0.4880598984231615
35,0.2745579289862117,0.5054893522823471,0.508652781747329
36,0.2727787185644514,0.5048313664344767,0.5096306894805022
37,0.27665687269832717,0.5188943777625735,0.49463725868304065
38,0.26432319388292624,0.4528712449019614,0.5638669724961755
39,0.26514212082903627,0.5374010838504235,0.4768779003031694
