epoch,train_loss,dev_dice,dev_loss
1,-0.15807604594284566,0.16618819069788293,-0.1219689807233711
2,-0.36772025063702596,0.30205071803228,-0.2755845889288355
3,-0.45898173457267444,0.433283617137876,-0.3729452933168172
4,-0.48760008029867247,0.48944322941569113,-0.46376071348121123
5,-0.510540279845246,0.5035095797975226,-0.48024456118610465
6,-0.5470587767565559,0.44921671932841045,-0.43321192729885555
7,-0.5456887329541223,0.39560605947487,-0.3689859476633414
8,-0.5724045157521054,0.3905872730253664,-0.36675958721676755
9,-0.5656758320083863,0.5047624202554969,-0.4932123410182872
10,-0.6018921867637907,0.5004005195665858,-0.4817882897044044
11,-0.5924833799429418,0.4339880770325341,-0.41525329466066546
12,-0.6060271567242931,0.43591764233589153,-0.4179586500306392
13,-0.6102188514727441,0.5548142479043341,-0.5427559976732093
14,-0.6237239174914576,0.48891925539854175,-0.47310741460616035
15,-0.6344270672196466,0.468347053859718,-0.45441352925984013
16,-0.64801749493173,0.5341472625525755,-0.5204010934352742
17,-0.63725591615293,0.5252424340847826,-0.511290658666708
18,-0.6422615724693084,0.5146388923844999,-0.5036360114502411
19,-0.6593114941259338,0.5236711743868308,-0.5132729390137164
20,-0.6572702447283562,0.5553552712004739,-0.5451698754830951
21,-0.6610649420614706,0.4624209673644204,-0.4506185011261897
22,-0.6753925747862471,0.46871217359300427,-0.4571540667586738
23,-0.6601290103745042,0.5465392615666713,-0.5352357592461409
24,-0.6969014708703993,0.5555045967070611,-0.5439663009695886
25,-0.6688049311677191,0.525810410866709,-0.515876079146706
26,-0.6903074476302588,0.5159741552763089,-0.5046663523928839
27,-0.6902086763310931,0.45467757529262687,-0.4419073967468215
28,-0.6851929807725611,0.54881459337398,-0.5381681438463385
29,-0.698492851371643,0.4859834783086092,-0.47625885277409996
30,-0.6804547396678884,0.5516375950378539,-0.5400978563009717
31,-0.6966501625207431,0.502164275791763,-0.4886457682043935
32,-0.6970022501875797,0.5079367079464887,-0.4967727121442468
33,-0.6989353049642935,0.5237374921538337,-0.51211676458174
34,-0.6932040731402642,0.5597792562794918,-0.5497457875182763
35,-0.6976561089706824,0.5416575832415805,-0.5308638821012296
36,-0.7246612498213004,0.5430817440540657,-0.532125655010653
37,-0.7082495312069652,0.527623849297109,-0.5107885791099674
38,-0.708397882354582,0.5310852571081887,-0.5199140945826435
39,-0.7186677272377672,0.5404518866018467,-0.5292602839591425
40,-0.7310500666677809,0.523734332725741,-0.513781794754877
41,-0.7187028580953253,0.5488392377983617,-0.5366218531010895
42,-0.7313429183173535,0.5184900874626985,-0.5099491225610975
43,-0.7308136415788574,0.5279030471197524,-0.517491747629607
44,-0.7268204120057858,0.5290864928795161,-0.5193380993391786
