epoch,train_loss,dev_dice,dev_loss
1,0.8921683835093495,0.21009127482552425,0.8214723669347309
2,0.6763145391710942,0.23306806109465517,0.7961296581086659
3,0.5978238170997774,0.32244482990090967,0.7095756972119922
4,0.52548029587316,0.40582360435978876,0.6161689993881044
5,0.49395455688023737,0.47234692798752786,0.5484596147423699
6,0.4880376227369769,0.4785292568019897,0.5459055771430333
7,0.45843525137528957,0.4755953080855528,0.5416987348170508
8,0.44337323890011804,0.46908620697933495,0.5463016768296559
9,0.42427166928347354,0.4493182646005858,0.5781044004928498
10,0.416505841082699,0.4707775854488609,0.5461194010007949
11,0.4131830054685938,0.5120314606892823,0.5052526804662886
12,0.395099618639663,0.4825230259665623,0.5317142769694329
13,0.3874599307695096,0.5220037051151257,0.49171420832475027
14,0.3743883569945963,0.47359841339398434,0.541623918783097
15,0.3718876031135841,0.5327655647537837,0.48307589427346276
16,0.36075944117129705,0.4875713867495147,0.5286697369955835
17,0.3490552536794822,0.5081207307269171,0.5054949949185054
18,0.3432032844225923,0.527106030838397,0.4859893968417531
19,0.3387298139227594,0.47259876805073636,0.5446411832457497
20,0.32640486981103317,0.5028630864980396,0.512930639726775
21,0.334214478878559,0.4939605834456071,0.521821362276872
22,0.3256621654245922,0.5032634031379349,0.5134050329526265
23,0.32934154903324103,0.5277704857370527,0.48639207496529535
24,0.31153173289067454,0.5373416949066712,0.47480836978980473
25,0.310106393199959,0.5239705834076022,0.48968534029665445
26,0.3126890544982837,0.5327646163768566,0.479686571373826
27,0.29553179870352897,0.5248328912264355,0.4878694046820913
28,0.30345338800077815,0.5259706135594411,0.486323598240103
29,0.2880193732982631,0.5028396415185697,0.5095398220987547
30,0.29156919422266864,0.5380341175929395,0.4736235275155022
31,0.2918683440118528,0.5214991582508114,0.49433616513297673
32,0.2805775872451796,0.5265088241925491,0.48915492721966336
33,0.277413158813755,0.516635061621791,0.4941229778386298
34,0.2859055596700818,0.507591041713752,0.5046636856028012
35,0.2777742034793615,0.5198666291504148,0.49575771881001335
36,0.27971313021880545,0.5324179838438551,0.48145372931446345
37,0.2752278976866024,0.4960648606847109,0.5157218376085871
38,0.2782148490939066,0.5038103180051173,0.5113733315751666
39,0.2717940121647909,0.5034042847944904,0.5083874858561016
40,0.2758977062133648,0.5287448785877659,0.48211599261987775
