epoch,train_loss,dev_dice,dev_loss
1,0.8589408637702465,0.23302320650305702,0.8087771460888492
2,0.647958106264472,0.3484769910706597,0.7070997317505491
3,0.5524252760112286,0.4026255570272783,0.6210638845612289
4,0.5154350534588098,0.45346337690208804,0.5726281361784905
5,0.4899848019957542,0.40478729192167373,0.6218680336027388
6,0.46413095725476744,0.4311512823792027,0.587599729561502
7,0.45231441815197465,0.4866614093492999,0.5372465642964005
8,0.43077154499292375,0.4682248632963963,0.5495453901636372
9,0.4108635555177927,0.48216714022055857,0.5361380811519684
10,0.4044007333099842,0.484236949288095,0.5306580138339358
11,0.37188954918384554,0.4841028483982347,0.5342818816566164
12,0.3635146145403385,0.4836904453039866,0.5301684654632192
13,0.35370954397916793,0.5225284589984424,0.49234669304387585
14,0.3388588259845972,0.49627759695748924,0.5175077076645413
15,0.336145448833704,0.4758182464554576,0.5384454577212121
16,0.3161302036195993,0.49659041734193954,0.5179921287070414
17,0.3115218624442816,0.46370623680355616,0.5495216579763753
18,0.3072534659385681,0.5159137139497524,0.4990856904228022
19,0.2934681727170944,0.49289932311812684,0.5192351127695886
20,0.29196857345104216,0.5024712068968429,0.5122702351421308
21,0.2819564163655043,0.47669824293925595,0.5370499008115689
22,0.28848259295523165,0.5197084729526252,0.4929096690218919
23,0.2765393738538027,0.5041362686687466,0.5090071343502421
