epoch,train_loss,dev_dice,dev_loss
1,0.8949447316867692,0.19375047012587204,0.8393410704318126
2,0.6695118591938007,0.3116359010961455,0.7233842084552072
3,0.573219647405274,0.3821250226677615,0.6437409610315493
4,0.527629173377104,0.38413759625297667,0.6390256809580858
5,0.4986908088662503,0.42697624861221295,0.5949856577215681
6,0.4811820892091288,0.4036290607587832,0.6251540541838688
7,0.4605382450899344,0.43099723015030317,0.5903435359904721
8,0.44383127073886575,0.4251376923752878,0.5942558171642813
9,0.437948561162113,0.4730206370681481,0.5434238389608966
10,0.4257846742161391,0.4502689221508994,0.5660835965328915
11,0.4144549240258655,0.42547649945474636,0.6001015959461783
12,0.40333983415003977,0.4655305533272452,0.5502041233288255
13,0.40553556202927177,0.4618272032323087,0.5532395748575781
14,0.39027924377893053,0.47924493707937793,0.5358195586284255
15,0.3861591810512058,0.4823600833175568,0.532417965922386
16,0.37965401799152154,0.4968720039839387,0.5218860589584727
17,0.36264342917768105,0.4718164509636132,0.5428036261041453
18,0.3695512767079059,0.468473234592403,0.5449131637052366
19,0.3535931791391289,0.4837971986831,0.529882987973037
20,0.35762003090000893,0.4732001333054202,0.5441150256213109
21,0.34435453684183587,0.45778728071440206,0.5555790427858662
22,0.34128758304439,0.4874278143559252,0.5279555173151812
23,0.3398620772785975,0.4934878990220455,0.5204530938700506
24,0.3371188560370029,0.4830939187474771,0.5296532383580117
25,0.34688257411169854,0.45218311020366203,0.5623269092030586
26,0.32568284757197663,0.4579505581272341,0.5557966540288773
