epoch,train_loss,dev_dice,dev_loss
1,0.8959704109018655,0.051048322269508874,0.9500236556643531
2,0.7994353814090757,0.1610410621124809,0.8399172254971096
3,0.6718380429404531,0.28380903745066977,0.717888453460875
4,0.5875463887727518,0.2623876344425549,0.7385223280815851
5,0.5589614963645844,0.33903715007609764,0.6622366218339829
6,0.5304859241993307,0.4079494607395219,0.5933526470547631
7,0.5048569098150701,0.41397254370566666,0.5873053828875224
8,0.487175646803076,0.44727038476709824,0.5544881474404108
9,0.4674246823258823,0.3319465956744284,0.6692136804262797
10,0.4690321141081176,0.39249851781453315,0.6079236007872082
11,0.45295707749234115,0.47153690243312507,0.5294209349723089
12,0.4285840019762373,0.451113495309692,0.5492722698620387
13,0.4245423905069022,0.48727594712454503,0.5131560302916027
14,0.40921591093643106,0.4916498605345617,0.508855566524324
15,0.38885370507943545,0.47625033080247225,0.524592349642799
16,0.38798215806627157,0.4663391633279537,0.5341181017103649
17,0.37744736078260044,0.4232920707997659,0.5768773669288272
18,0.3730572097235732,0.4940918568110712,0.5059699325334458
19,0.3600617636093419,0.4930230100855251,0.5071892919994536
20,0.35807456719360764,0.4817788112683067,0.518192351999737
21,0.3556345785907704,0.4844723240810446,0.5158343962260655
22,0.3597321300197848,0.48900841653975474,0.5113472949890864
23,0.3489172646610571,0.5003101448128867,0.5002379173324222
24,0.3387298389232988,0.5202810743609212,0.47978791963486445
25,0.3385948735675652,0.5298419636841671,0.47045703331629435
26,0.3433156867178796,0.49045100527758273,0.5096876235235305
27,0.3491492836381034,0.504723478058712,0.4953860697292146
28,0.3345125201080057,0.5047577452399803,0.4953123790877206
29,0.31517337727175054,0.5172589357973277,0.4828692424864996
30,0.31811098540000776,0.5154412691748149,0.48469546295347665
31,0.3219777389967756,0.48509857308559506,0.5149753445670718
32,0.32082767981133586,0.4777866585778377,0.5223085982458932
33,0.32475448858966643,0.5216802821469981,0.47830920276187716
34,0.3134760850196262,0.48519794612281375,0.5150974750518799
35,0.32373036533522664,0.5233357651221394,0.4767288957323347
