epoch,train_loss,dev_dice,dev_loss
1,0.8681333700352404,0.2554014389288965,0.7745652711315519
2,0.6543482302033017,0.3058059483369405,0.7251096888902081
3,0.5924922217907566,0.3383632107530476,0.6869460275028921
4,0.5455772265542352,0.34976885253620255,0.6750789513443686
5,0.5162443801035816,0.3664735302639618,0.6578253559815656
6,0.4963757383772298,0.387599143915335,0.6357623183043899
7,0.47320863237660943,0.41932180397354374,0.6001572149574377
8,0.4585399017736102,0.4482016759365423,0.5736789584729323
9,0.43814227097271163,0.4285871526352599,0.5941490978477107
10,0.42616008230421154,0.43075064245697176,0.5901072422030625
11,0.4082624878930418,0.4510015341788335,0.5676136686923398
12,0.3839310645177794,0.4706298122134892,0.5482273555485306
13,0.3880298257741536,0.4314110968381162,0.586031099793258
14,0.36582242539731796,0.45756051525424324,0.5617930310167325
15,0.36556971940305527,0.48095083653594306,0.5352901705321232
16,0.35792158148065806,0.4759492675032491,0.5422054682947268
17,0.3461894829129203,0.47301839463907935,0.5436732352349409
18,0.3459589401589769,0.4927155030309623,0.5271166576321717
19,0.3237923270854891,0.4702557456766196,0.5459248685533074
20,0.3248494392858025,0.5029950665149745,0.5127148873107449
21,0.32388712035899053,0.4943218313282455,0.5219930756338842
22,0.3111720569431782,0.4657213385839198,0.5492027849433528
23,0.30406138377688957,0.4556052527288445,0.561591200530529
24,0.30062277335525034,0.4829807616125471,0.5346255050912784
25,0.30198886788537815,0.48264958947261216,0.5339122091888622
26,0.29591842327768986,0.4803113537384993,0.5361370321861498
27,0.29218877996823067,0.49521661659097516,0.5220331350804135
28,0.27990647874834934,0.5089235424377409,0.5070636555267747
29,0.28756582900953065,0.4569437909499737,0.5569788187647321
30,0.28060396464854964,0.46065933104409623,0.558005972795046
31,0.2868351484864261,0.5039616529088154,0.5131845336620975
32,0.28565296332873225,0.514973902863036,0.49976775254223754
33,0.2724464762706363,0.48370884825349764,0.5324601997995073
34,0.27849970878387076,0.47168000642224667,0.5450465626967181
35,0.26638317762679486,0.5100262834123596,0.5071858955891269
36,0.26351921198974276,0.48889066870992737,0.5251772357684792
37,0.2712462450477162,0.49762205673352206,0.5237838290394492
38,0.25904477295462797,0.5086698611287088,0.5057651562865373
39,0.26451724831629814,0.5058353792697036,0.5099411194396627
40,0.2548696563621475,0.4976912648718121,0.5177873401505173
41,0.25566878164167767,0.5077068888572561,0.5091492696457608
42,0.25471727411352557,0.5123490180028497,0.502133519596355
