epoch,train_loss,dev_dice,dev_loss
1,-0.21959736774017996,0.3028685826194016,-0.2719643414613737
2,-0.4160483948740365,0.43087220401031995,-0.40751384697935344
3,-0.4723085789357364,0.45131445965943506,-0.4303851423252694
4,-0.5197929075561073,0.4092327806029126,-0.3909534450055391
5,-0.5317690727206529,0.43710850420563424,-0.42324117605632267
6,-0.5531273890684297,0.3900745718208063,-0.37237653862699793
7,-0.5567581627223279,0.46242656512439,-0.44618574723454524
8,-0.5768310287523573,0.40929175510695504,-0.39134912204463035
9,-0.577155397471896,0.43123434324988125,-0.41658612917204074
10,-0.6065030989062228,0.4601038420182988,-0.4447986066844136
11,-0.6120979136797938,0.39654303602045954,-0.38179365594635545
12,-0.6117505788493217,0.4515639428905066,-0.43811983107826463
13,-0.6131183316536486,0.4591746381390986,-0.4449196174803077
14,-0.6350058981815674,0.42255240660089366,-0.4065395586102145
15,-0.6354347245278564,0.4648515031142205,-0.4486868645659215
16,-0.6527868381160088,0.5209710614619699,-0.5088897037310941
17,-0.6378855489925842,0.44955117983966425,-0.4355071391939975
18,-0.6439476672811003,0.4526827009675231,-0.4393839408057018
19,-0.6688123698347895,0.4525823234578561,-0.438699892040262
20,-0.66945941558861,0.4798722361497982,-0.4683084643503746
21,-0.6613531495240518,0.5034425818585316,-0.4905161062073093
22,-0.6753159585344625,0.5131619027127573,-0.5011764609286039
23,-0.669945374527841,0.47835523394416474,-0.4671681087655401
24,-0.6835458710135378,0.5038928363883174,-0.4866743925046828
25,-0.6821602751006371,0.462300422632796,-0.4496452937515862
26,-0.6928946717086257,0.47550497337980163,-0.46393193369901853
