epoch,train_loss,dev_dice,dev_loss
1,0.8785685013260758,0.1268295186722559,0.8740659356117249
2,0.7022037204277762,0.3106131639134034,0.6909714861280599
3,0.5937399936920148,0.2995748122112854,0.7012387836814686
4,0.5388463335364249,0.35779524986145184,0.6428880820608442
5,0.5130406932777575,0.349696897352515,0.6511454904914662
6,0.48544726186867154,0.3726068553491701,0.6276023008261516
7,0.4676875697130982,0.35683635460679536,0.6432979190425508
8,0.4459607228517913,0.3445867432387836,0.6561821866187321
9,0.42679486334609074,0.4518840771336314,0.5483184790914986
10,0.4142663435835207,0.44746697804213476,0.5526292202578988
11,0.4010473868588321,0.4272822004960221,0.5731388767054126
12,0.3917073415892356,0.3609224973067917,0.6394851507654615
13,0.3818583201373403,0.4547655922943521,0.5454603577875028
14,0.3775569044374393,0.456591341604469,0.5438875597753342
15,0.3635774169717299,0.4756547634323801,0.5245601014726481
16,0.35690764481561227,0.5006198185772429,0.49990251831188326
17,0.3433495589563151,0.4186393444537123,0.5814036624446796
18,0.3403794674924686,0.43228101922727935,0.5676560033658508
19,0.3332913616342408,0.41935774995953584,0.5806484412235818
20,0.332828631835501,0.4567375619498648,0.5434862428410038
21,0.31933805130220105,0.4465726448336348,0.553618567384732
22,0.31700861137924774,0.4981543811037495,0.5019826296788112
23,0.32193558203261435,0.4952008313372628,0.5049838814765785
24,0.3139194167877118,0.4772472766319466,0.5230887980218146
25,0.3150621584870599,0.4756890448341449,0.5245938339051167
26,0.3025830037761153,0.4585434333362964,0.5414998926174869
