epoch,train_loss,dev_dice,dev_loss
1,0.9083877894403547,0.16254227726550521,0.8697469042880195
2,0.7429878749042464,0.18385340320964857,0.8476961853958311
3,0.642506299718644,0.3465353194903422,0.6789801733834403
4,0.576728949394594,0.3348143753341706,0.6991288117000035
5,0.5512822348998779,0.3559823882417265,0.6666762266840254
6,0.521192267742097,0.3858123113931246,0.6377026192489125
7,0.5056170524414362,0.39287026763726457,0.6266389452275776
8,0.4639285875921044,0.39995191957318843,0.6185126782882782
9,0.46062441848877944,0.41267708553742277,0.6051736302319027
10,0.4292572103930931,0.4314704648533504,0.5830246177457628
11,0.41729073891300333,0.452528691471313,0.5719953046668144
12,0.40979558078385,0.3320760595590894,0.6905830831045197
13,0.40711798393234394,0.4659829600270045,0.5487937979045369
14,0.4010392875637877,0.43515866702212563,0.5820696621423675
15,0.37678189122042305,0.46466252447147777,0.5514815114793323
16,0.38690142419955664,0.4740476577398844,0.5403622437091101
17,0.38275076043413303,0.4495824949321679,0.5645389560432661
18,0.3632285339829098,0.4749650334552448,0.5409228220582009
19,0.3599001584601317,0.45084320732603317,0.5654981187411717
20,0.34230169092870927,0.47244695299258527,0.540479277074337
21,0.3334503665802617,0.48186226038557206,0.5335438304004215
22,0.33577597603362286,0.46626091968906336,0.5466175824403763
23,0.32660004685958177,0.48493457282986563,0.5304953431799299
24,0.3109312361712305,0.4593953871932077,0.5544021614250683
25,0.32704884999846084,0.4884576394381154,0.5255008599587849
26,0.32459989043273496,0.4578894131410907,0.5564920898704302
27,0.3033463980280683,0.476718301796975,0.5366649507766679
28,0.30799870576005445,0.4692704669763779,0.5436317739032563
29,0.3102149084727302,0.4408694079900564,0.5768023343313308
30,0.30468480725901903,0.46875001430587093,0.5440631359106018
31,0.3004937825098402,0.44950764499502727,0.5635577331696238
32,0.29095379430154544,0.4933779884441537,0.51894882413603
33,0.29221757578008484,0.461623845078942,0.5513763381611734
34,0.28364878623305184,0.45269412887662763,0.5607647668747675
35,0.28185070021123665,0.46548228796899555,0.5464845851063729
36,0.28413587417420105,0.4224430490687729,0.5908514662867501
37,0.28352938881856904,0.46580775316389683,0.5474379852414131
38,0.2760095074410778,0.47967365701804376,0.5327011957764626
39,0.2722728243086523,0.48859040293135053,0.5248338609933854
40,0.2723025351107727,0.47820398341138615,0.5347764140793255
41,0.261855249466936,0.4732148443628043,0.5404715303863797
42,0.26298591611086963,0.4760104242208565,0.5362647930071467
