epoch,train_loss,dev_dice,dev_loss
1,0.8671830872416496,0.1901120653665542,0.8527663010320846
2,0.6510846176564693,0.3278088668590355,0.7057604332258747
3,0.5730672031193972,0.41073330537676483,0.6214931285495211
4,0.5278829753935337,0.4148053904814792,0.6148697712049362
5,0.5065228714346885,0.4134578469932717,0.6102686822888957
6,0.4811148538798094,0.4135317067053651,0.6082455301835279
7,0.45246299285590647,0.425845592272529,0.6129973012550621
8,0.43416906126141547,0.46409003668720206,0.5559471406184944
9,0.4214918734550476,0.44228590232889775,0.5796701335318529
10,0.40828479929566386,0.4567159042359923,0.5671126271129414
11,0.39221200798153877,0.5075954548308114,0.5109741528797301
12,0.38271115905046466,0.5326767800700625,0.4867806597879738
13,0.37295093395709994,0.49946490383759373,0.5194132816354939
14,0.3633224960595369,0.5311474234305449,0.4869688910663508
15,0.3599304705053568,0.5150324003598912,0.5033379360369057
16,0.34914695204794405,0.5233600089138644,0.49500794457212377
17,0.33373806707412007,0.5431831645048633,0.476916709618204
18,0.3341229342341423,0.5239228731361126,0.4936710765502255
19,0.31851154987215996,0.4845892065078406,0.534796003798011
20,0.315884275585413,0.49954705291057294,0.5191384822035291
21,0.3128369836688042,0.5235723187036783,0.49376864774022133
22,0.3068265552908182,0.450360254253102,0.5703881240574418
23,0.3064623973697424,0.5058710916002276,0.5116181993845162
24,0.2921757080972195,0.5215458405098823,0.4961267592990474
25,0.3049013483375311,0.5278226993757991,0.4886190882249243
26,0.2959009116888046,0.5175703822426845,0.4999860676990193
27,0.2836399327635765,0.5347872891945848,0.4830972157466184
