epoch,train_loss,dev_dice,dev_loss
1,0.893228608605673,0.17903472331627815,0.8698439615113395
2,0.693112639375299,0.36737091918416315,0.668533774075054
3,0.5985193985114566,0.38402202620338255,0.6554400743473143
4,0.5460325828585908,0.42377146390442905,0.6102091071151552
5,0.5121946888942298,0.37276714924872234,0.656957614847592
6,0.49858449131911464,0.4528656492432524,0.5765002753053393
7,0.45333233917002486,0.49431746651045794,0.5298145299866086
8,0.44958993434745204,0.5148539182579016,0.5081802179416021
9,0.4367416372714783,0.4640653573281637,0.5589679213506835
10,0.42296178112302324,0.5345595113418339,0.48815725601854776
11,0.4076520468887808,0.5000430548234666,0.5221135053606261
12,0.3898067675950787,0.5104909085310194,0.5093860113904589
13,0.39440606483559815,0.508823201132754,0.5161465613614945
14,0.3800474066662488,0.49319965973601254,0.5300424023043542
15,0.3676428462086107,0.4849947578299819,0.5377771679844175
16,0.3675832205610595,0.5168488342240326,0.5055857494473457
17,0.3602779522288046,0.5314271193420801,0.48743623892466226
18,0.35681469796998183,0.5215234396585727,0.49692375823145823
19,0.33523057478455476,0.4989813941708014,0.5190226405149414
20,0.3368285542010046,0.5308594817742458,0.4845740894476573
