epoch,train_loss,dev_dice,dev_loss
1,0.8920444576411346,0.10614847694721238,0.894903046689975
2,0.7264791029777253,0.16192032442064105,0.8385619433822146
3,0.6048816670641375,0.31820967133446937,0.6834775258781044
4,0.5270316018061965,0.3345018586204598,0.6664997157017896
5,0.4963835323826548,0.3455078764713619,0.6553123767968196
6,0.46388787998442066,0.38521575671420993,0.6159176640449815
7,0.4502470248053519,0.4204750618793633,0.5802961432250442
8,0.43499563102041516,0.4563957077903327,0.5444580157091663
9,0.4255144139558695,0.4357926897579535,0.5652409381927199
10,0.4118578805925363,0.4376576499370967,0.5626789164391293
11,0.39863266414432436,0.45646702615679685,0.5439052414742245
12,0.38464825045454065,0.4348433528946045,0.5653721170060954
13,0.3813062900799123,0.43529550206657713,0.5647672969064895
14,0.3699936609614219,0.42126560411472486,0.5791809331079957
15,0.3659151233554457,0.48155957382224035,0.5182861499725633
16,0.3640397370241856,0.4800929670080157,0.5200333283964995
17,0.34936569738045836,0.465655883101926,0.5347535082489062
18,0.34867256772860383,0.4896119095680765,0.5107004076811918
19,0.3401763860783889,0.4969641902379914,0.5031798835013322
20,0.3409233476366533,0.46688081749658494,0.5333338417824666
21,0.337802303108302,0.49496391098300024,0.5055440356776972
22,0.3333218357209384,0.4455702836134433,0.55469294528293
23,0.3301543355986262,0.4520946502392303,0.5480362818499279
24,0.32343310476585246,0.47733320982668564,0.5226322803527687
25,0.3200230624116779,0.47850560602601516,0.521590127686786
26,0.3174434671656747,0.4864937954876513,0.5135296427520217
27,0.3132370465585109,0.47202373142729454,0.528282846235166
28,0.3159557947178967,0.48433159865968356,0.515812607327844
29,0.31311688917960845,0.4111302992609378,0.5888266533043733
