epoch,train_loss,dev_dice,dev_loss
1,0.9123326122279515,0.1329054157508062,0.905472435270037
2,0.7354127517567154,0.23189999366887112,0.7963705695810772
3,0.6377967834722197,0.3008374863014861,0.7415915886561076
4,0.5791449872732305,0.3830673676650951,0.6447292735179265
5,0.5518341772748452,0.3603130252696504,0.667594017301287
6,0.5056316911033466,0.3673906328394829,0.6531803717215856
7,0.49607116039664123,0.3922441591347491,0.6436726998715173
8,0.4846200646707815,0.41952393704818286,0.5996999289308276
9,0.45876769878362356,0.37018797524803326,0.6523104407957622
10,0.47023694886955203,0.4451489181257525,0.5761676642156782
11,0.4378851365663432,0.44072695773686316,0.5786051621039708
12,0.4315677734056229,0.45892114631287556,0.5607848385969798
13,0.4033761674663025,0.4793384330668542,0.5422813618466967
14,0.4018453402516018,0.46873620445789105,0.549788099527359
15,0.4036562958883754,0.49304951509446693,0.5257787126870382
16,0.3840939917748696,0.49075198943938236,0.5286261311599186
17,0.36936233990767786,0.5075196302698338,0.5109845524032911
18,0.35635055940705196,0.4747694127866703,0.5450846095170293
19,0.35606450104471027,0.5046928383043665,0.5168166600522541
20,0.3608488579543584,0.5122496366648862,0.5065064055579049
21,0.3369198874013418,0.5147207835331241,0.5025969252699898
22,0.3520924170372304,0.5004136813230773,0.5165019920894078
23,0.3361302619336538,0.5344512505690968,0.48255724339258105
24,0.31183043696681423,0.5175239333586833,0.5052047499588558
25,0.3205730734330615,0.5222989371632684,0.49317059502715155
26,0.3177976898991605,0.5147143485559563,0.5011188929989224
27,0.3166415338230689,0.49419776814958,0.5202047187657584
28,0.30182196097403907,0.5123146838751875,0.502902012140978
29,0.30843041591350717,0.5350912757528913,0.4821804050888334
30,0.30098274268731295,0.5297240929338751,0.4839534050651959
31,0.3179264917321343,0.5118469755481229,0.5030332685226486
32,0.2946932420009774,0.48896235060544835,0.5239010490122296
33,0.2938852370549528,0.5296955054703228,0.4859556231470335
34,0.29110658732933575,0.5454196369495954,0.4699981243837447
35,0.2961197710600481,0.523957312784088,0.4902153768709728
36,0.280594866161355,0.5244768460899161,0.4904538637825421
37,0.2758705892146712,0.5416118739446767,0.47391982944238753
38,0.2817802443692648,0.5410081242729873,0.47216988645848773
39,0.27236190973112634,0.5120502711965839,0.5024472922086716
40,0.27138527917049593,0.5427805471791279,0.4718713372236206
41,0.27131688388724007,0.5386554679922779,0.4769033822984923
42,0.2518667520968573,0.511432771079376,0.5046625932767278
43,0.26022347381659316,0.5337415035282359,0.48021889676650364
44,0.2541399757649625,0.5401200795421378,0.47467693863880067
