fold_index,run_dir,expected_test_subjects,clean_subjects,augmented_subjects,clean_dice_mean,augmented_dice_mean,fold_robustness_delta_mean,clean_jaccard_mean,augmented_jaccard_mean,clean_precision_mean,augmented_precision_mean,clean_recall_mean,augmented_recall_mean,clean_abs_volume_diff_ratio_mean,augmented_abs_volume_diff_ratio_mean
0,<REPO_ROOT>/runs/swin/run_DA_kfold_01,131,131,131,0.5295844022721105,0.49138522051849337,0.038199181753617084,0.41410793692481235,0.37812453720622896,0.699451537748855,0.6900296924007527,0.5197942362603969,0.48179859495781213,0.5725920914045733,0.7022190696227184
1,<REPO_ROOT>/runs/swin/run_DA_kfold_02,131,131,131,0.5024902879021041,0.4771092731739143,0.025381014728189877,0.3900381527564658,0.3661589110857349,0.5754414149313054,0.5601270154139679,0.5362689725466016,0.5000164046534709,6.087001047297242,6.233311635192754
2,<REPO_ROOT>/runs/swin/run_DA_kfold_03,131,131,131,0.5378175682383587,0.5070603244243476,0.030757243814011126,0.42457667634550755,0.39698013342184335,0.6473487781015472,0.5920488362698704,0.5589372555115489,0.5268974116298377,1.2987426570117024,1.1668746781410733
3,<REPO_ROOT>/runs/swin/run_DA_kfold_04,130,130,130,0.5602810736873644,0.5306951531075703,0.029585920579794034,0.44753771959591565,0.41847300099244555,0.7089189030014897,0.6791886941009387,0.5511854425094859,0.5218973212764269,0.453749510425425,0.4805515819126409
4,<REPO_ROOT>/runs/swin/run_DA_kfold_05,130,130,130,0.563708437078555,0.5301530524614052,0.0335553846171498,0.4370365812835452,0.4074538386929656,0.5933808745631397,0.5641400250849813,0.6513727831516998,0.6021763009210056,0.8699875546050401,1.0621606724001889
