epoch,train_loss,dev_dice,dev_loss
1,0.8925733503542448,0.06865296124654692,0.9318272539547512
2,0.7946478494545489,0.0727424952621661,0.9274532374881562
3,0.6669979945324255,0.27733750246200006,0.723695208912804
4,0.5953987277153006,0.3314644042151536,0.6691129377910069
5,0.5634399981518682,0.33690790321446984,0.6657492541131519
6,0.5339262237389122,0.3026989253147094,0.6977785229682922
7,0.5113138136538592,0.2345570959073467,0.7671312723840986
8,0.4810843928650235,0.2970132185675064,0.7033547480901082
9,0.4791119306851802,0.3971973012327926,0.603154592854636
10,0.46291574978372124,0.40398228549923754,0.5965354947816758
11,0.441972015684016,0.388509449147631,0.6123015199388776
12,0.4439172557595244,0.3869737872713164,0.6135723443258376
13,0.4405281894871493,0.4070775365795108,0.5933005696251279
14,0.4235020765063295,0.4513722148876328,0.548925202801114
15,0.4060631581542024,0.4529329600791814,0.5477778911590576
16,0.3934025354861643,0.3933364971309497,0.606647162778037
17,0.3758587036905677,0.45590197332987226,0.5444932301839193
18,0.37025504184967023,0.466495392839449,0.5337893230574472
19,0.3660257027337426,0.4373683675524656,0.5631240453038897
20,0.3525757004270713,0.44298791297469214,0.5573129029501052
21,0.3563632926230796,0.4436019962813929,0.5570463799294971
22,0.34239398823543027,0.4622400186780139,0.5380936282021659
23,0.33310563359676937,0.46875978980722427,0.5315944342386155
24,0.3338757314893047,0.43796375906021046,0.5622116616794042
25,0.3409540725239156,0.45684792507778055,0.5432923850559053
26,0.3308414077145631,0.36860284239507213,0.6327975466137841
27,0.32140133529901505,0.4733575769731422,0.5268483474141076
28,0.3245158845371607,0.46974347624373464,0.5303938808895293
29,0.32479909447391636,0.47823729588215236,0.5219133723349798
30,0.31393749067230087,0.475847207215276,0.5243525459652856
31,0.3213163536915368,0.4171885546999374,0.5829651117324829
32,0.3222992389895129,0.4107393906565252,0.5896370376859392
33,0.3092730257784921,0.47322587846020686,0.5266614278157552
34,0.3091419142399108,0.4575397489318483,0.5426828974769229
35,0.30714718259550167,0.4717452643178931,0.528438553355989
36,0.30994601497809854,0.4848249910864814,0.5152951461928231
37,0.30703624605276936,0.4679332599873111,0.5322461253120786
38,0.3118439310689292,0.4922804977366239,0.5078078031539917
39,0.309132976074253,0.47606834054190894,0.5240145677611941
40,0.29901647763816935,0.44054011799688314,0.559490914571853
41,0.28534978278801204,0.4887117087842812,0.5112574162937346
42,0.30657884560561066,0.4715053415130379,0.5286206222715832
43,0.2815209506302359,0.48486208067876707,0.5151276787122091
44,0.30417490486750765,0.47937997873460575,0.5207472364107768
45,0.2964115059047795,0.4660783007965257,0.5340129449253991
