fold_index,run_dir,expected_test_subjects,clean_subjects,augmented_subjects,clean_dice_mean,augmented_dice_mean,fold_robustness_delta_mean,clean_jaccard_mean,augmented_jaccard_mean,clean_precision_mean,augmented_precision_mean,clean_recall_mean,augmented_recall_mean,clean_abs_volume_diff_ratio_mean,augmented_abs_volume_diff_ratio_mean
0,<REPO_ROOT>/runs/swin/run_kfold_01,131,131,131,0.4958995897767593,0.45490800166770184,0.04099158810905745,0.3889549369046659,0.3491847981598614,0.7696607019985725,0.7055243625714441,0.4576423488538197,0.42149910522083645,0.5022000351583903,0.7420340201327438
1,<REPO_ROOT>/runs/swin/run_kfold_02,131,131,131,0.5130183611698304,0.4740792258130009,0.03893913535682947,0.39976143934179903,0.3620853837597789,0.6750222290665563,0.6245128516406948,0.5116084204853268,0.47816432689440924,6.380031469333272,6.429996217288328
2,<REPO_ROOT>/runs/swin/run_kfold_03,131,131,131,0.4998595343484178,0.4510157090851366,0.04884382526328118,0.3844560069068382,0.3412166627973254,0.6318735359796146,0.5572182033565998,0.5118753805172813,0.47484095040341023,1.4589976755817775,1.8160439995900484
3,<REPO_ROOT>/runs/swin/run_kfold_04,130,130,130,0.5418542088146333,0.49315573848364913,0.04869847033098418,0.41902492238444183,0.37698767201062455,0.5758182880689932,0.5276038715804134,0.5957959296384924,0.540863444187541,0.7180834458003694,1.0719628652053894
4,<REPO_ROOT>/runs/swin/run_kfold_05,130,130,130,0.570559503138233,0.5063889666311833,0.06417053650704974,0.44208298875686153,0.3827748708284873,0.7092403410875984,0.6802253062125597,0.5518999446143585,0.48292170242682175,0.49989027988347423,0.5294048389278847
