epoch,train_loss,dev_dice,dev_loss
1,0.8629679764688015,0.21889396969568917,0.813228338861921
2,0.6474754623264074,0.23382807650022724,0.8141171164383554
3,0.5417422472089529,0.44117525071873726,0.5846592578918312
4,0.5017886317372322,0.46094552857676524,0.5604677701451976
5,0.46007338864803315,0.4762743223869898,0.5474782194586316
6,0.43946849995851517,0.45802714609069145,0.5649680317302418
7,0.4238992032617331,0.4993919802852026,0.5173839009871148
8,0.4055392063260078,0.507431119233287,0.5075415026894801
9,0.38814130288660526,0.503878733905019,0.5115508816329537
10,0.3762606939911842,0.5175755948094872,0.49721878762267957
11,0.36277366288900376,0.4891395051157305,0.5249723527746596
12,0.3586943259328604,0.4927675853161261,0.521595473739372
13,0.34873472007513046,0.46842938842607884,0.5463159508101499
14,0.3424864217787981,0.5240047286226638,0.4897908912912296
15,0.33400790293812754,0.5178901561870947,0.4980831889400057
16,0.3213466636121273,0.5502556128731235,0.4649460962528636
17,0.32160020302534104,0.4933456555310804,0.5205323832334986
18,0.31330745597183707,0.48029623236170765,0.5339449470400051
19,0.30212234142124655,0.5184670516745788,0.4966466594368789
20,0.3023972676038742,0.5200058673894018,0.4947718631974451
21,0.28996352431476113,0.5231916553843877,0.4892430552251779
22,0.2966270975738764,0.528390378811532,0.4838746327693295
23,0.28550165881067513,0.5322110099398996,0.4802902406852716
24,0.27938226702213287,0.49228213856107184,0.5183465952516362
25,0.2819264302164316,0.49366154755071046,0.5206058280672997
26,0.27881009478271007,0.5433317346463458,0.4708220516420474
