epoch,train_loss,dev_dice,dev_loss
1,0.9218932415941636,0.08903654564377708,0.9150373220443726
2,0.796095202723853,0.1724723235126955,0.8282463834399268
3,0.6555750346083721,0.25594680982236706,0.7449531560852414
4,0.5891957470267225,0.3806146148689615,0.6198769756725856
5,0.5471952230238514,0.36209670427715207,0.6391433869089399
6,0.5330841839670849,0.417960989302793,0.5828032039460682
7,0.4946642567356713,0.4090161145111398,0.5916208664576212
8,0.47754502082042555,0.39983760628930104,0.6009152259145464
9,0.4526077017581148,0.40348309857710635,0.5972299831254142
10,0.44946605303018783,0.47711114203390653,0.5235517076083592
11,0.4178574765614754,0.4743455877896904,0.5264359389032637
12,0.4091516476955345,0.48452026597392506,0.5160248500960214
13,0.4071404216029375,0.4872493563824478,0.513230113756089
14,0.3909498433129107,0.49177330064508945,0.5087789444696336
15,0.38508243690863503,0.4970768660204922,0.5033783906982059
16,0.38179054059427703,0.46964693245977274,0.5306231657663981
17,0.3861234492535214,0.47547606609137555,0.5253085335095723
18,0.3683452525084539,0.48960644445223633,0.5109841193471636
19,0.35766434151348736,0.5291293864740917,0.47092528570265996
20,0.341006224854387,0.5140623585227999,0.48637907959166027
21,0.35839906120471815,0.5097828251613463,0.49058245079857965
22,0.3375503259668533,0.531332259999427,0.4692070733933222
23,0.3471789315735979,0.5225928008831131,0.47786802450815835
24,0.324487668325861,0.5209478763321354,0.47957782915660313
25,0.33353609572068676,0.5162338507341813,0.4841242699396043
26,0.323035145441977,0.5311251251576737,0.46888041780108497
27,0.30790730303139996,0.5423114402497983,0.45807427111126126
28,0.31884533924450403,0.5290946223311503,0.471157633690607
29,0.32121783294837825,0.5152983889149101,0.4846095669837225
30,0.3128359540403604,0.5363806738749584,0.46392068408784415
31,0.3212661072075796,0.4672998313127483,0.5329159441448393
32,0.30977955296171084,0.5413009932881521,0.4590101525897071
33,0.30598740915743283,0.5409130073434172,0.4594073602131435
34,0.3108739003860693,0.5302761474366116,0.4699923662912278
35,0.312426229139312,0.5299035684279216,0.4704683814729963
36,0.3013756344144007,0.5473771047691067,0.45253521771658034
37,0.2961687595009518,0.5222753774622669,0.47776464337394353
38,0.3047124863885861,0.5430116144918963,0.45708755595343453
39,0.30650913479516834,0.533446978642047,0.4664404551188151
40,0.2935299876210787,0.5484253602117598,0.4516373543512254
41,0.2909150438414489,0.5472502073589951,0.4530336726279486
42,0.2949331289143871,0.5140513273022533,0.4859264027504694
43,0.28427869671111483,0.5039782360577154,0.4962686816851298
44,0.2868243883982551,0.5036648342202125,0.4965356423741295
45,0.29265382074766594,0.5217481807521489,0.4782316213562375
