epoch,train_loss,dev_dice,dev_loss
1,-0.20283454134901985,0.24700280802748828,-0.2074003943633644
2,-0.4078687019126257,0.47504022168218013,-0.43683333921129075
3,-0.4801897280653706,0.4602450194651602,-0.4377267553551111
4,-0.5162845014261082,0.5136809066777509,-0.4980756068241836
5,-0.5498952027532272,0.5519448252214646,-0.5380926128846866
6,-0.5606484757787082,0.45314555823104113,-0.4319535413620531
7,-0.567773742695339,0.48165457000130923,-0.4641731883121868
8,-0.5818301196428947,0.5345687124262245,-0.5194423008194062
9,-0.6038068969291169,0.4950539418853256,-0.4835101087740029
10,-0.594888666650746,0.5533993298679568,-0.5417552476223843
11,-0.624311699088756,0.49523946618350895,-0.48217698113375884
12,-0.6243689121818635,0.5387215800396321,-0.5259065312818345
13,-0.6425093673435506,0.5047372467401172,-0.4862418687334403
14,-0.6436478376706131,0.5186777242510664,-0.5064326964732508
15,-0.6517958269108552,0.5003990254700078,-0.48708746083463383
16,-0.6426993671673815,0.4982238801425074,-0.4841726362908401
17,-0.6693877850219142,0.49115007909358555,-0.4794950991569407
18,-0.6805920631914866,0.4542670868709602,-0.4416705065319362
19,-0.6669307117275893,0.5319283231203967,-0.519517976568217
20,-0.6786513502832502,0.5455933084161682,-0.5339367703985494
