epoch,train_loss,dev_dice,dev_loss
1,0.9115996550348737,0.22231839479971047,0.8227622716199784
2,0.7127443130621665,0.32037712576361643,0.7161461542050044
3,0.6076589547973171,0.3473458017974374,0.6818160577898934
4,0.5579158959226856,0.4101849273520704,0.6135230451822281
5,0.5190223994479477,0.3875635787011163,0.6388396466062183
6,0.5014394060295406,0.41500642214730893,0.6030750575519743
7,0.479319340685646,0.44266031008384404,0.576824235632306
8,0.45604623297153474,0.48556995056411306,0.5386927814710708
9,0.44579402467222523,0.5163057685504309,0.49908087019409453
10,0.4368916335660848,0.49525973693803577,0.5223894000053406
11,0.42200467361213206,0.4835088246570362,0.532519468665123
12,0.40729225438525923,0.4895974855875004,0.5251206009870484
13,0.3951218213162405,0.5323018030462418,0.48149280391988303
14,0.37890544955839783,0.5115131560517746,0.5028163179755211
15,0.38228088318050907,0.49020113325488035,0.5255265615525699
16,0.37421750464885356,0.5102454163134393,0.5028384104371071
17,0.3601501955242037,0.41582214073938084,0.6046576816411245
18,0.36123572858564146,0.5099038065233261,0.5040299086343675
19,0.3485789990244652,0.5175775420625073,0.4955079441269239
20,0.35763027465833036,0.5301543269703893,0.48464055132298245
21,0.3484965061424948,0.535137962393013,0.48235325075331187
22,0.33724086708668394,0.5415302934751058,0.4741741894256501
23,0.32926570010824885,0.5176024663935197,0.494707157711188
24,0.3188423943712557,0.5252849469114115,0.4867680645414761
25,0.32191014416712366,0.5432038138847555,0.4697588088256972
26,0.3183591603133962,0.5328345687841145,0.4793357897372473
27,0.31391381764922927,0.544320372085879,0.4689213874794188
28,0.3098532295332467,0.526567116033274,0.4886449096458299
29,0.30523685881381124,0.5339546217745268,0.47840393448159807
30,0.30003995698043623,0.5311655525604443,0.4814114029918398
31,0.297378701711748,0.5292016054621475,0.4829841118483316
32,0.29936792248775135,0.47934089407146124,0.5329182213261014
33,0.3048422349353345,0.5334859180191753,0.4785444515092032
34,0.29607418220159676,0.5016441735057218,0.5114535530408223
35,0.28927877262833235,0.5370525358442659,0.4753670377390725
36,0.27806828968334113,0.5401401756704249,0.4731589470590864
37,0.29089774958324804,0.5244059560663691,0.488274776438872
