epoch,train_loss,dev_dice,dev_loss
1,0.9251835931905453,0.049888535830166704,0.9512731052580334
2,0.8137648131707304,0.11516347125166813,0.8853520200366065
3,0.6852656518169444,0.23606627263824073,0.7649208687600635
4,0.6075275718308181,0.360862326612527,0.6414024074872334
5,0.5569546322027842,0.33663416628092174,0.6650743756975447
6,0.5189195576903346,0.2931467233440845,0.7074461647442409
7,0.4878188821551897,0.4085037035986183,0.5935078308695838
8,0.4591417612074662,0.3987758832060412,0.6014522211892265
9,0.4527254315803377,0.4676304461609765,0.5329431874411447
10,0.4340205563844251,0.4863363455044039,0.5149729774111793
11,0.4290438182562661,0.42825977721986347,0.5724654725619724
12,0.39732039028363264,0.46738994321632155,0.5333720593225388
13,0.38821865178698256,0.4983906940226637,0.5019579075631642
14,0.3788698424609731,0.45883378974751154,0.5414433059238252
15,0.3684232583005937,0.4740863574807105,0.5262891423134577
16,0.3642587656740376,0.5255190214110899,0.4746047723860968
17,0.361663818359375,0.4890703258254314,0.5112658608527411
18,0.35459584823186446,0.5002509971655125,0.5001117093222481
19,0.34382190135457247,0.5150912443811584,0.4851920888537452
20,0.34050014965254055,0.52353843346368,0.4765407051358904
21,0.328414662207345,0.4635092457243258,0.5363562430654253
22,0.3328132242750493,0.5136749713053271,0.48637787387484593
23,0.32901250722882847,0.4966220159458854,0.5036473495619638
24,0.32213671241018127,0.5139854112731966,0.48629970096406483
25,0.31450322817126625,0.5310632656488392,0.46931107100986297
26,0.3149501950049,0.5025010521813456,0.4977113547779265
27,0.30115885432246775,0.5036264910976068,0.49675138961701165
28,0.3132555879277291,0.5305381401251503,0.4693945072946094
29,0.3080743504085129,0.5403534406570029,0.4598248277391706
30,0.3009348581377551,0.5317430816705682,0.4685179659298488
31,0.30816055462657693,0.5089772757886737,0.4909794109208243
32,0.3069541500054961,0.45880421248799735,0.5412235174860273
33,0.307368666469622,0.4909140663852264,0.5090144656953357
34,0.3051854746518947,0.5066251774649765,0.4934853752454122
35,0.29503508158724945,0.5275893217902846,0.4723901487532116
36,0.2930328121645559,0.5318091963336524,0.4682216439928327
37,0.29503096793767075,0.5369273103066979,0.4632097255615961
38,0.2964449854706117,0.5315517429964028,0.46843784479867845
39,0.30379965411816284,0.536441420421656,0.4637250412078131
