architecture,training_condition,n,clean_mean_dice,artifact_mean_dice,mean_dice_drop_clean_minus_artifact,median_dice_drop_clean_minus_artifact,bootstrap_ci95_low,bootstrap_ci95_high,wilcoxon_p,effect_size_paired_cohens_dz,holm_family,source_metric_files,wilcoxon_p_holm
Base CNN,Augmented,653,0.5184842928717461,0.4868362847628855,0.03164800810886068,0.0010825993809379097,0.024896842815233355,0.03886200718811186,2.8177825811272466e-28,0.34548445806627887,atlas_clean_artifact_all_arch_training,runs/base_cnn/run_DA_kfold_01/eval_local/test_augmented_metrics.json;runs/base_cnn/run_DA_kfold_01/eval_local/test_clean_metrics.json;runs/base_cnn/run_DA_kfold_02/eval_local/test_augmented_metrics.json;runs/base_cnn/run_DA_kfold_02/eval_local/test_clean_metrics.json;runs/base_cnn/run_DA_kfold_03/eval_local/test_augmented_metrics.json;runs/base_cnn/run_DA_kfold_03/eval_local/test_clean_metrics.json;runs/base_cnn/run_DA_kfold_04/eval_local/test_augmented_metrics.json;runs/base_cnn/run_DA_kfold_04/eval_local/test_clean_metrics.json;runs/base_cnn/run_DA_kfold_05/eval_local/test_augmented_metrics.json;runs/base_cnn/run_DA_kfold_05/eval_local/test_clean_metrics.json,5.635565162254493e-28
Base CNN,Standard,653,0.5186795153378758,0.4694694759399102,0.04921003939796564,0.0034205262497486455,0.040382621696922104,0.058604469222305784,6.20948646428339e-34,0.419403412030763,atlas_clean_artifact_all_arch_training,runs/base_cnn/run_kfold_01/eval_local/test_augmented_metrics.json;runs/base_cnn/run_kfold_01/eval_local/test_clean_metrics.json;runs/base_cnn/run_kfold_02/eval_local/test_augmented_metrics.json;runs/base_cnn/run_kfold_02/eval_local/test_clean_metrics.json;runs/base_cnn/run_kfold_03/eval_local/test_augmented_metrics.json;runs/base_cnn/run_kfold_03/eval_local/test_clean_metrics.json;runs/base_cnn/run_kfold_04/eval_local/test_augmented_metrics.json;runs/base_cnn/run_kfold_04/eval_local/test_clean_metrics.json;runs/base_cnn/run_kfold_05/eval_local/test_augmented_metrics.json;runs/base_cnn/run_kfold_05/eval_local/test_clean_metrics.json,2.483794585713356e-33
MedNeXt,Augmented,653,0.5431148790918172,0.5141878725454394,0.028927006546377806,0.0010522975075496765,0.02172298990924472,0.03666769495865566,7.553421797081168e-27,0.29695606730779334,atlas_clean_artifact_all_arch_training,runs/mednext/run_DA_kfold_01/eval_local/test_augmented_metrics.json;runs/mednext/run_DA_kfold_01/eval_local/test_clean_metrics.json;runs/mednext/run_DA_kfold_02/eval_local/test_augmented_metrics.json;runs/mednext/run_DA_kfold_02/eval_local/test_clean_metrics.json;runs/mednext/run_DA_kfold_03/eval_local/test_augmented_metrics.json;runs/mednext/run_DA_kfold_03/eval_local/test_clean_metrics.json;runs/mednext/run_DA_kfold_04/eval_local/test_augmented_metrics.json;runs/mednext/run_DA_kfold_04/eval_local/test_clean_metrics.json;runs/mednext/run_DA_kfold_05/eval_local/test_augmented_metrics.json;runs/mednext/run_DA_kfold_05/eval_local/test_clean_metrics.json,7.553421797081168e-27
MedNeXt,Standard,653,0.5357160441690193,0.4922251218179799,0.043490922351039435,0.0026365041534440747,0.035358980002504044,0.05197333002573078,4.789875878265495e-36,0.40121841403918035,atlas_clean_artifact_all_arch_training,runs/mednext/run_kfold_01/eval_local/test_augmented_metrics.json;runs/mednext/run_kfold_01/eval_local/test_clean_metrics.json;runs/mednext/run_kfold_02/eval_local/test_augmented_metrics.json;runs/mednext/run_kfold_02/eval_local/test_clean_metrics.json;runs/mednext/run_kfold_03/eval_local/test_augmented_metrics.json;runs/mednext/run_kfold_03/eval_local/test_clean_metrics.json;runs/mednext/run_kfold_04/eval_local/test_augmented_metrics.json;runs/mednext/run_kfold_04/eval_local/test_clean_metrics.json;runs/mednext/run_kfold_05/eval_local/test_augmented_metrics.json;runs/mednext/run_kfold_05/eval_local/test_clean_metrics.json,2.873925526959297e-35
Swin UNETR,Augmented,653,0.5387052408141143,0.507209721129038,0.03149551968507638,0.002609213961884599,0.02466682746160825,0.03871798178141602,9.395516685467918e-32,0.34701244174119295,atlas_clean_artifact_all_arch_training,runs/swin/run_DA_kfold_01/eval_local/test_augmented_metrics.json;runs/swin/run_DA_kfold_01/eval_local/test_clean_metrics.json;runs/swin/run_DA_kfold_02/eval_local/test_augmented_metrics.json;runs/swin/run_DA_kfold_02/eval_local/test_clean_metrics.json;runs/swin/run_DA_kfold_03/eval_local/test_augmented_metrics.json;runs/swin/run_DA_kfold_03/eval_local/test_clean_metrics.json;runs/swin/run_DA_kfold_04/eval_local/test_augmented_metrics.json;runs/swin/run_DA_kfold_04/eval_local/test_clean_metrics.json;runs/swin/run_DA_kfold_05/eval_local/test_augmented_metrics.json;runs/swin/run_DA_kfold_05/eval_local/test_clean_metrics.json,2.8186550056403753e-31
Swin UNETR,Standard,653,0.5241403263821112,0.47583644158507377,0.048303884797037414,0.006370546098748764,0.04026281700681865,0.05675202773232471,9.498741210658494e-38,0.45106894815989057,atlas_clean_artifact_all_arch_training,runs/swin/run_kfold_01/eval_local/test_augmented_metrics.json;runs/swin/run_kfold_01/eval_local/test_clean_metrics.json;runs/swin/run_kfold_02/eval_local/test_augmented_metrics.json;runs/swin/run_kfold_02/eval_local/test_clean_metrics.json;runs/swin/run_kfold_03/eval_local/test_augmented_metrics.json;runs/swin/run_kfold_03/eval_local/test_clean_metrics.json;runs/swin/run_kfold_04/eval_local/test_augmented_metrics.json;runs/swin/run_kfold_04/eval_local/test_clean_metrics.json;runs/swin/run_kfold_05/eval_local/test_augmented_metrics.json;runs/swin/run_kfold_05/eval_local/test_clean_metrics.json,7.598992968526795e-37
UXNet,Augmented,653,0.527306966277858,0.49520463175283924,0.032102334525018913,0.002439970314771056,0.025694879227934404,0.03902624717099967,4.129831502576634e-35,0.3702313503476914,atlas_clean_artifact_all_arch_training,runs/uxnet/run_DA_kfold_01/eval_local/test_augmented_metrics.json;runs/uxnet/run_DA_kfold_01/eval_local/test_clean_metrics.json;runs/uxnet/run_DA_kfold_02/eval_local/test_augmented_metrics.json;runs/uxnet/run_DA_kfold_02/eval_local/test_clean_metrics.json;runs/uxnet/run_DA_kfold_03/eval_local/test_augmented_metrics.json;runs/uxnet/run_DA_kfold_03/eval_local/test_clean_metrics.json;runs/uxnet/run_DA_kfold_04/eval_local/test_augmented_metrics.json;runs/uxnet/run_DA_kfold_04/eval_local/test_clean_metrics.json;runs/uxnet/run_DA_kfold_05/eval_local/test_augmented_metrics.json;runs/uxnet/run_DA_kfold_05/eval_local/test_clean_metrics.json,2.064915751288317e-34
UXNet,Standard,653,0.5277592129818064,0.4793412583190633,0.04841795466274307,0.0036241426713319314,0.04009033756960745,0.05690240430239112,4.605143232400767e-37,0.4385301576762458,atlas_clean_artifact_all_arch_training,runs/uxnet/run_kfold_01/eval_local/test_augmented_metrics.json;runs/uxnet/run_kfold_01/eval_local/test_clean_metrics.json;runs/uxnet/run_kfold_02/eval_local/test_augmented_metrics.json;runs/uxnet/run_kfold_02/eval_local/test_clean_metrics.json;runs/uxnet/run_kfold_03/eval_local/test_augmented_metrics.json;runs/uxnet/run_kfold_03/eval_local/test_clean_metrics.json;runs/uxnet/run_kfold_04/eval_local/test_augmented_metrics.json;runs/uxnet/run_kfold_04/eval_local/test_clean_metrics.json;runs/uxnet/run_kfold_05/eval_local/test_augmented_metrics.json;runs/uxnet/run_kfold_05/eval_local/test_clean_metrics.json,3.223600262680537e-36
